decision_function,is_anomaly
0.036043849573772824,0
0.03066511422469642,0
0.04943024648579325,0
0.03553347559046549,0
0.05631785020971081,0
0.04784120886601906,0
0.024467798143138764,0
0.022530029357514747,0
0.04539996636517274,0
0.057853975268660096,0
-0.03799815635524045,1
-0.01351435378016369,1
0.008549714076037274,0
0.05876831235086066,0
-0.02834132254771754,1
-0.010005458156366609,1
0.03582468383108789,0
0.057853975268660096,0
0.04377868601121032,0
0.022530029357514747,0
0.040483946551522654,0
0.05897319351897856,0
0.04972695565939583,0
0.05002084624891856,0
0.041286296046203874,0
0.057853975268660096,0
0.03954064354637732,0
-0.01380762250814338,1
0.042380297493579855,0
0.05801335988596773,0
0.04942447085083457,0
0.026552918498079725,0
0.026581273109547,0
0.05801335988596773,0
0.050487287639121914,0
-0.010253187191804514,1
0.040740494770550584,0
0.05801335988596773,0
-0.02639630559072864,1
0.038306417971128603,0
0.05424661426099947,0
0.05897319351897856,0
0.0040881493630058885,0
-0.01351435378016369,1
0.02365452228450171,0
0.0577685022054823,0
-0.031449371091636036,1
0.02903667000099347,0
0.049054450665944216,0
0.0332024205262097,0
0.04878435535573722,0
0.049966591967747775,0
0.05990531140576755,0
0.058871220008998304,0
-0.007349925004814961,1
0.027029890352611052,0
0.05164839441628877,0
0.05659728638413003,0
-0.022373156736500033,1
0.0013945501214774336,0
0.049555784057183194,0
0.057900628741150595,0
0.0379880410107899,0
0.039712942836968856,0
0.05230496244950705,0
0.05801335988596773,0
0.050107861431393064,0
-0.02642643803028677,1
0.05978065163681334,0
0.05996275105516996,0
0.04901417394605345,0
0.04628929524323866,0
0.057309165032097154,0
0.057900628741150595,0
0.04377868601121032,0
0.03628864649242852,0
0.004800159512774904,0
0.0577685022054823,0
0.0345693170145957,0
0.03170014543919286,0
0.05772162379982948,0
0.05884660229323241,0
0.04720409204144527,0
-0.021037127251946064,1
-0.004446678708789675,1
0.0577685022054823,0
-0.023038917150454086,1
0.04010336441757478,0
0.05081915861749381,0
0.03228509903660859,0
0.04871025781967647,0
0.04768448601035202,0
0.05631785020971081,0
0.0603009495818298,0
-0.02266095261753287,1
-0.02359712361666194,1
-0.02847577287798203,1
0.011733235159458733,0
-0.031449371091636036,1
-0.026295068371650188,1
0.01806831963963129,0
0.03146966238848237,0
0.03617634583058743,0
0.036783848371783445,0
0.03804779538465575,0
0.0577685022054823,0
-0.02834132254771754,1
-0.01380762250814338,1
0.007435241554564709,0
0.0577685022054823,0
0.04853231732469643,0
-0.029538026672646656,1
0.034903546662536644,0
0.0542098769099994,0
0.0488922925455062,0
0.03799465265421337,0
0.05458176585246621,0
0.055864994647026156,0
-0.02739539058410878,1
-0.017583543957663483,1
0.007541509862649343,0
0.03472432442409645,0
0.03750316558158345,0
0.044980238523047944,0
0.03999327586280277,0
0.059063114487865,0
0.05313707526287881,0
0.03628864649242852,0
0.02365452228450171,0
0.057139167475526,0
0.050757123521101066,0
0.0382145331002669,0
0.03999327586280277,0
0.05940985062878712,0
0.05083516005202371,0
0.028217171429900156,0
0.058887392128954774,0
0.05647444058852269,0
0.05083516005202371,0
0.048374414283455514,0
0.05288309068910829,0
0.022976503087514533,0
-0.02639630559072864,1
-0.0022546050643416637,1
0.0577273605743609,0
0.0577685022054823,0
0.04972695565939583,0
-0.01844676590889288,1
0.007820338945212446,0
0.036078629064851875,0
0.0532406169211283,0
0.045702929936402625,0
0.05656245018717154,0
0.0577685022054823,0
0.05305354637880472,0
0.049706877563927554,0
0.05081915861749381,0
0.0577685022054823,0
0.03617634583058743,0
0.048374414283455514,0
0.036043849573772824,0
0.0577685022054823,0
0.02277187436748057,0
0.04768448601035202,0
0.05904339618268423,0
0.06004903655948296,0
0.03750316558158345,0
0.005074834575916731,0
0.05512046703108331,0
0.06116146704867792,0
0.051053951853372526,0
0.04519326185247041,0
0.05779700389429393,0
0.0577685022054823,0
0.043783992697317586,0
0.045539599720749,0
0.0577273605743609,0
0.059241179189226556,0
0.04972695565939583,0
0.048374414283455514,0
0.05843477769950145,0
0.0577685022054823,0
0.050674296500108684,0
0.03553347559046549,0
0.05288309068910829,0
0.06061040852245664,0
0.050107861431393064,0
0.04984138682981576,0
0.026581273109547,0
0.06026482747804629,0
0.04942447085083457,0
0.048374414283455514,0
0.059286586414226905,0
0.0577685022054823,0
0.05286374991729126,0
0.02948419760134452,0
0.04823365134953683,0
0.06015723379243321,0
0.03750316558158345,0
0.039712942836968856,0
0.05722944358076981,0
0.05801335988596773,0
0.05006604744598153,0
0.048374414283455514,0
0.04930520216038836,0
0.0577685022054823,0
-0.0010006700703404925,1
0.03543480876646682,0
0.05978065163681334,0
0.0577685022054823,0
0.0345693170145957,0
0.04166068011866336,0
0.035163869226782885,0
0.06026482747804629,0
0.04878435535573722,0
0.028507551911712115,0
0.05081915861749381,0
0.0577685022054823,0
0.050107861431393064,0
0.003347481694108534,0
0.05711547975384601,0
0.0599361532556531,0
0.03127643538738589,0
0.04984138682981576,0
0.047648197127909075,0
0.06026482747804629,0
0.009935083577767956,0
0.005074834575916731,0
0.055735550264124856,0
0.05871070061251127,0
0.05013324104428868,0
0.012411160337311933,0
0.040740494770550584,0
0.05871070061251127,0
0.050757123521101066,0
0.0382145331002669,0
0.027643999911741934,0
0.05924957078771659,0
0.0530203905189921,0
0.048374414283455514,0
0.0399474931226953,0
0.059350167277252064,0
0.050053942780592775,0
0.03628864649242852,0
0.055416322835946996,0
0.05924957078771659,0
0.046542207706621486,0
0.04428840305971887,0
0.05424661426099947,0
0.06013561151912339,0
-0.023038917150454086,1
-0.019864360941403703,1
0.006485928143269704,0
0.033941934965211196,0
0.04597427715202962,0
0.03905005039461895,0
0.017796426546696387,0
0.06017954482913207,0
0.04942447085083457,0
0.03543480876646682,0
0.05288309068910829,0
0.059997854626972824,0
-0.02507691717766758,1
-0.032165637188573515,1
0.002091125708196695,0
0.034049593507580245,0
0.024467798143138764,0
0.0013945501214774336,0
0.05522901826656884,0
0.061218938880381546,0
0.049520739550993675,0
0.04984138682981576,0
0.05177120751256642,0
0.06117513255137491,0
0.05227517537861509,0
0.041114536781086564,0
0.04920060861112646,0
0.059997854626972824,0
0.047907134438161636,0
0.04043314146589044,0
0.05728361737677429,0
0.05975434008279412,0
-0.022354616548241057,1
-0.01844676590889288,1
0.0028866931033482146,0
0.03501577169710979,0
0.04309986066877114,0
0.04519326185247041,0
0.05424661426099947,0
0.06117513255137491,0
0.0532406169211283,0
0.017299331187412392,0
0.043699537759583906,0
0.059997854626972824,0
0.048410608561498036,0
0.031601852680213594,0
0.055735550264124856,0
0.059997854626972824,0
0.04942447085083457,0
0.045904728689658114,0
0.05813380561326287,0
0.06251391614901963,0
0.035350434330662484,0
0.05002084624891856,0
0.05904339618268423,0
0.06143923132799911,0
0.04535171664163734,0
0.04971865441852952,0
0.05779700389429393,0
0.059997854626972824,0
0.05029326477551882,0
0.05052509198351457,0
0.057021520203481,0
0.0603919584889388,0
0.0488922925455062,0
0.04984138682981576,0
-0.0015658390145797951,1
0.033377163623934614,0
0.050674296500108684,0
0.046928429270873595,0
0.0577273605743609,0
0.062284080827737454,0
0.0379880410107899,0
0.04519326185247041,0
0.05081915861749381,0
0.06143923132799911,0
0.03954064354637732,0
-0.01351435378016369,1
0.054768978238849186,0
0.060320749027373555,0
0.05053448615121586,0
0.051303681898387965,0
0.036875711194135186,0
0.060614283488723664,0
0.04943024648579325,0
0.04289929501611012,0
0.05978065163681334,0
0.06073558783795713,0
0.04972695565939583,0
0.05107010638283782,0
0.055735550264124856,0
0.06217016653234081,0
0.04377868601121032,0
0.05172038050017891,0
0.04344499226598003,0
0.06073558783795713,0
0.047907134438161636,0
0.043198039725963144,0
0.05701292949936215,0
0.061540737430116454,0
0.04767881375053973,0
0.04984138682981576,0
0.05722944358076981,0
0.06217016653234081,0
-0.03632730815501484,1
0.022530029357514747,0
0.040265318840399855,0
0.06117513255137491,0
0.04377868601121032,0
0.04428840305971887,0
0.006597405583127158,0
0.06073558783795713,0
0.05013324104428868,0
0.031601852680213594,0
0.055416322835946996,0
0.061690809168965854,0
0.05227517537861509,0
0.045539599720749,0
0.058887392128954774,0
0.061690809168965854,0
0.047907134438161636,0
-0.017592504282988197,1
0.0008112234291542397,0
0.06249381677218235,0
0.050674296500108684,0
0.03905005039461895,0
0.04920060861112646,0
0.062129184534569004,0
0.05301596337865383,0
0.03799465265421337,0
-0.0010755848526312062,1
0.021908446997783382,0
-0.022739404767272986,1
-0.0232244427122143,1
0.003450457191234768,0
0.03566242623613808,0
0.049520739550993675,0
0.05172038050017891,0
0.05801728063294698,0
0.0650764913405461,0
0.04972695565939583,0
0.031437478573861144,0
0.054768978238849186,0
0.06282821033865443,0
0.04475729410492818,0
0.04984138682981576,0
0.05801728063294698,0
0.06311969727838523,0
0.009935083577767956,0
0.045904728689658114,0
0.05722944358076981,0
0.059550138566306365,0
0.043783992697317586,0
0.04879359794742749,0
0.05656245018717154,0
0.06282821033865443,0
0.04972695565939583,0
0.04984138682981576,0
0.055735550264124856,0
0.06311969727838523,0
-0.022739404767272986,1
-0.018542694511972935,1
0.004741566342670422,0
0.039540414861612805,0
0.051256154460193215,0
0.04378772466490849,0
0.04025015595062231,0
0.06362866743273765,0
0.050487287639121914,0
0.05172038050017891,0
0.05078295485080958,0
0.06311969727838523,0
-0.025350968470007396,1
-0.01850826345338824,1
0.004800159512774904,0
0.03942601500451687,0
0.05006604744598153,0
0.04674133412895132,0
0.03582468383108789,0
0.06282821033865443,0
0.04901417394605345,0
0.048374414283455514,0
0.05690498039783659,0
0.06361735198570684,0
0.04330731872762733,0
0.023804396428854846,0
0.05483441622791174,0
0.06282821033865443,0
0.05013324104428868,0
0.04842942842944381,0
0.00451246033751912,0
0.039540414861612805,0
0.049476489614151964,0
0.044980238523047944,0
0.05821475516531571,0
0.06282821033865443,0
-0.021649615988431237,1
-0.018839366497648224,1
0.004800159512774904,0
0.038136765239084214,0
0.04928605398538649,0
0.04010336441757478,0
0.058069497508249024,0
0.0650764913405461,0
0.020629064965505484,0
0.051303681898387965,0
0.05627430719005294,0
0.06282821033865443,0
0.040395846777541045,0
0.04953904833820777,0
0.057309165032097154,0
0.06326519333839548,0
-0.023172144164012698,1
-0.022862687622487998,1
0.0028866931033482146,0
0.03942601500451687,0
0.04258374590064612,0
0.05002084624891856,0
0.055735550264124856,0
0.06431780224226574,0
0.051256154460193215,0
0.034822013197727875,0
0.008271378645686611,0
0.062436443423604715,0
0.04158245132352173,0
0.051303681898387965,0
0.0367718224873107,0
0.06306964584768648,0
0.05214173100741826,0
0.040859826948078326,0
0.05631785020971081,0
0.06306964584768648,0
0.0488922925455062,0
0.04953904833820777,0
0.059286586414226905,0
0.06306964584768648,0
0.04878435535573722,0
0.039270235153118005,0
0.05433458561680282,0
0.058111414363704816,0
0.04853231732469643,0
0.03553347559046549,0
0.05177120751256642,0
0.06306964584768648,0
0.04535171664163734,0
0.012411160337311933,0
0.028664599898530263,0
0.040534441861267756,0
0.04942447085083457,0
0.04971865441852952,0
0.04593905230861933,0
0.06502671450416758,0
0.04871025781967647,0
0.006593830833873049,0
0.03656277664798163,0
0.06420453595930864,0
0.04648079094054375,0
0.04519326185247041,0
0.043699537759583906,0
0.05958534005014593,0
0.0532406169211283,0
0.048374414283455514,0
0.058887392128954774,0
0.06420453595930864,0
0.048199115871327025,0
0.048374414283455514,0
0.05813444613782748,0
0.06306964584768648,0
0.04972695565939583,0
0.039712942836968856,0
0.05656245018717154,0
0.06454633012318939,0
0.05227517537861509,0
0.029709035807002904,0
0.05690498039783659,0
0.06357868742514688,0
0.051811489830341895,0
0.017299331187412392,0
0.013854373008144127,0
0.058111414363704816,0
0.04979456985081748,0
0.045702929936402625,0
0.032113263619078125,0
0.06357868742514688,0
-0.007349925004814961,1
0.04984138682981576,0
0.05628277905922302,0
0.06306964584768648,0
0.050487287639121914,0
0.043198039725963144,0
0.05487201071213499,0
0.06357868742514688,0
-0.012357812761502995,1
-0.007974702683846424,1
0.0399474931226953,0
0.06321516232496627,0
0.04942447085083457,0
0.04010336441757478,0
0.05627430719005294,0
0.06306964584768648,0
0.05029326477551882,0
0.04010336441757478,0
0.043699537759583906,0
0.06306964584768648,0
0.04309986066877114,0
0.05172038050017891,0
0.04429919834698309,0
0.032404388584965194,0
0.05214173100741826,0
0.03905005039461895,0
0.04539996636517274,0
0.058111414363704816,0
0.050107861431393064,0
0.04874829710904177,0
0.036043849573772824,0
0.06454633012318939,0
0.04967497207935817,0
0.03628864649242852,0
0.05764487741692981,0
0.05949958622415924,0
0.03537762133060596,0
0.048070876924811545,0
0.05627430719005294,0
0.06356737039023436,0
0.050053942780592775,0
0.04519326185247041,0
0.055416322835946996,0
0.06431780224226574,0
0.04013906529549516,0
0.03431998173530881,0
0.0577273605743609,0
0.06306964584768648,0
0.04377868601121032,0
0.040859826948078326,0
0.036043849573772824,0
0.058111414363704816,0
0.0530203905189921,0
0.05107010638283782,0
0.058887392128954774,0
0.06420453595930864,0
0.04942447085083457,0
0.028507551911712115,0
0.05843477769950145,0
0.06454633012318939,0
0.049520739550993675,0
0.046890123099672,0
0.054413991701302344,0
0.06321516232496627,0
0.047351311775072846,0
0.0452862996091436,0
0.04848495799774005,0
0.06534509580121045,0
0.01190448554397816,0
0.04984138682981576,0
0.05904339618268423,0
0.06534509580121045,0
0.05301596337865383,0
0.045702929936402625,0
0.058887392128954774,0
0.06283564136477288,0
0.04377868601121032,0
0.04971865441852952,0
0.05288309068910829,0
0.06259404747793795,0
0.048199115871327025,0
0.0452862996091436,0
0.05764487741692981,0
0.06318629318492508,0
0.05227517537861509,0
0.04519326185247041,0
0.054413991701302344,0
0.06347748772438394,0
0.043783992697317586,0
0.04882053750944404,0
0.05676739471233322,0
0.06376319833318972,0
0.04878435535573722,0
0.035542658893143175,0
0.055416322835946996,0
0.06579928437816457,0
-0.023038917150454086,1
-0.016930814025110097,1
0.006485928143269704,0
0.03863721396637576,0
0.050674296500108684,0
0.03905005039461895,0
0.04930520216038836,0
0.06441104539852849,0
0.051256154460193215,0
0.039712942836968856,0
0.058069497508249024,0
0.06470123984014947,0
0.047907134438161636,0
0.048070876924811545,0
0.054768978238849186,0
0.06441104539852849,0
-0.02266095261753287,1
-0.021037127251946064,1
0.004946638899701095,0
0.03760427889210011,0
0.048199115871327025,0
0.05172038050017891,0
0.05813380561326287,0
0.06616533273656267,0
-0.02830399614099971,1
-0.017592504282988197,1
0.0053028221642983375,0
0.03997775677488763,0
0.050757123521101066,0
0.03628864649242852,0
0.05764487741692981,0
0.06351652790077611,0
0.050757123521101066,0
0.04984138682981576,0
0.007171206680129161,0
0.03822557988179942,0
0.04903528953116537,0
0.051303681898387965,0
0.05288309068910829,0
0.0628402855021879,0
0.05305354637880472,0
0.027029890352611052,0
0.05707242024056064,0
0.06334965437556145,0
0.04979456985081748,0
0.0490745324325238,0
0.047885720449188096,0
0.065130501957127,0
-0.02834132254771754,1
0.020799755794410735,0
0.05707242024056064,0
0.0628402855021879,0
0.04579025435085454,0
0.051115622837270336,0
0.007687817120918483,0
0.038741556694825485,0
0.050107861431393064,0
0.04289929501611012,0
0.05288309068910829,0
0.0628402855021879,0
0.04597427715202962,0
0.04874829710904177,0
0.055735550264124856,0
0.06539906551890412,0
0.04330731872762733,0
0.04289929501611012,0
0.05701292949936215,0
0.0628402855021879,0
0.048199115871327025,0
0.039270235153118005,0
0.0565949045073848,0
0.066932323464381,0
0.05029326477551882,0
0.045702929936402625,0
0.05415501543114448,0
0.0628402855021879,0
0.05227517537861509,0
-0.011791662054086327,1
0.039561993903585724,0
0.06189879792892672,0
0.04204088682737811,0
0.05172038050017891,0
0.05512046703108331,0
0.06206257371657331,0
0.04158245132352173,0
0.0490745324325238,0
0.05772162379982948,0
0.0628402855021879,0
-0.022062641533988292,1
-0.01850826345338824,1
0.006196939017713288,0
0.037467888384436765,0
0.05013324104428868,0
0.04519326185247041,0
0.05629626630610102,0
0.0628402855021879,0
-0.02130676897405176,1
-0.017583543957663483,1
0.00438490077438175,0
0.039514213958917466,0
0.04377868601121032,0
0.051303681898387965,0
0.05205423691428862,0
0.06259869475857599,0
0.04972695565939583,0
0.05147578931082736,0
0.05255470897026232,0
0.06570701648941252,0
0.04013906529549516,0
0.0452862996091436,0
0.05629626630610102,0
0.065130501957127,0
0.04377868601121032,0
0.05107010638283782,0
0.05602080453593683,0
0.06548081815243978,0
0.050757123521101066,0
0.04378772466490849,0
0.059286586414226905,0
0.06659282494371754,0
0.004856410875729689,0
0.05205070344247331,0
0.04025015595062231,0
0.0628402855021879,0
-0.02834132254771754,1
0.04953904833820777,0
0.05978065163681334,0
0.0628402855021879,0
0.05029326477551882,0
-0.01954841063471091,1
0.0028866931033482146,0
0.03944494521953418,0
0.050757123521101066,0
0.049706877563927554,0
0.05627430719005294,0
0.049152894785334855,0
0.04943024648579325,0
0.036783848371783445,0
0.01624221405458809,0
0.06655952974225687,0
0.026378836902443303,0
0.04971865441852952,0
0.04025015595062231,0
0.06334965437556145,0
0.049476489614151964,0
0.051115622837270336,0
0.05779700389429393,0
0.065130501957127,0
-0.025350968470007396,1
-0.023417595874644592,1
0.006765471176426674,0
0.03944494521953418,0
0.05073707002355854,0
0.051115622837270336,0
0.05631785020971081,0
0.06548081815243978,0
0.050674296500108684,0
0.044379252147678905,0
0.05602080453593683,0
0.05977565164996668,0
0.04878435535573722,0
0.039712942836968856,0
0.05845178888797237,0
0.06334965437556145,0
0.050757123521101066,0
0.04953904833820777,0
0.04930520216038836,0
0.0664545194467363,0
-0.013736166872263034,1
0.022530029357514747,0
0.04052201492991597,0
0.06489406935075304,0
0.03496256558800909,0
-0.007974702683846424,1
0.05904339618268423,0
0.06659282494371754,0
0.046265619719241924,0
0.04882053750944404,0
0.004665864853119928,0
0.04094782157725341,0
0.04853231732469643,0
0.05002084624891856,0
0.05978065163681334,0
0.06206257371657331,0
0.04275468990904241,0
0.04879359794742749,0
0.058887392128954774,0
0.06484065832520797,0
0.050487287639121914,0
0.03348002337302186,0
0.05433458561680282,0
0.06207002798541622,0
0.05214173100741826,0
0.042366065830648336,0
0.05433458561680282,0
0.06715144185623262,0
0.050674296500108684,0
0.045539599720749,0
0.05656245018717154,0
0.06715144185623262,0
-0.023302488756354323,1
-0.02027224737287131,1
0.00451246033751912,0
0.040498611821685515,0
0.03617634583058743,0
0.045904728689658114,0
0.02568118400140662,0
0.06743336216366974,0
0.05214173100741826,0
0.048374414283455514,0
0.05522901826656884,0
0.060484779538130584,0
0.05013324104428868,0
0.03348002337302186,0
0.05690498039783659,0
0.06276719703793482,0
0.04972695565939583,0
0.048070876924811545,0
0.013036898538263064,0
0.06419724279824451,0
0.051256154460193215,0
0.045539599720749,0
0.05656245018717154,0
0.06563409912634188,0
0.04330731872762733,0
0.04674133412895132,0
0.05433458561680282,0
0.06559311545484886,0
0.04979456985081748,0
0.04768448601035202,0
0.058887392128954774,0
0.06559311545484886,0
0.048199115871327025,0
0.04874829710904177,0
0.0512449624838609,0
0.06563409912634188,0
0.04972695565939583,0
0.04984138682981576,0
0.05255470897026232,0
0.06715144185623262,0
0.04275468990904241,0
0.051115622837270336,0
0.05707242024056064,0
0.06385578023308547,0
0.05029326477551882,0
0.05205070344247331,0
0.05424661426099947,0
0.04115962341092666,0
0.050674296500108684,0
0.039712942836968856,0
0.05845178888797237,0
0.06334713463054559,0
0.04013906529549516,0
0.04674133412895132,0
0.057021520203481,0
0.0667292589950208,0
-0.031449371091636036,1
0.047052863924464616,0
0.055416322835946996,0
0.06743336216366974,0
0.04013906529549516,0
0.051115622837270336,0
0.05501586466981245,0
0.06743336216366974,0
0.04506353724109735,0
0.046928429270873595,0
0.05690498039783659,0
0.06640446132569683,0
0.050757123521101066,0
0.04879359794742749,0
0.05701292949936215,0
0.06706109778450364,0
-0.024127348084052536,1
-0.019864360941403703,1
0.006485928143269704,0
0.03998501421694339,0
0.051256154460193215,0
0.035542658893143175,0
0.05288309068910829,0
0.062603743840632,0
0.0530203905189921,0
0.05172038050017891,0
0.04930520216038836,0
0.06334713463054559,0
0.03954064354637732,0
0.05107010638283782,0
0.05711547975384601,0
0.06620979504530378,0
0.051811489830341895,0
0.03553347559046549,0
0.05638487919091717,0
0.06563409912634188,0
0.050757123521101066,0
0.048374414283455514,0
0.05764487741692981,0
0.06743336216366974,0
0.04013906529549516,0
0.04953904833820777,0
0.055199505253312686,0
0.06563409912634188,0
0.04377868601121032,0
0.0490745324325238,0
0.05690498039783659,0
0.06534466705362141,0
0.05214173100741826,0
0.0452862996091436,0
0.05628277905922302,0
0.062603743840632,0
-0.022354616548241057,1
-0.020903801945980738,1
0.003168670506054516,0
0.04005418459919996,0
0.046265619719241924,0
0.04519326185247041,0
0.05415501543114448,0
0.06590228134524279,0
0.05313707526287881,0
-0.0011072047982944033,1
0.043699537759583906,0
0.06563409912634188,0
0.03858869250460134,0
-0.024788534134766338,1
0.05978065163681334,0
0.06563409912634188,0
0.02985874466066646,0
0.048374414283455514,0
0.036043849573772824,0
0.05875347001327186,0
0.05214173100741826,0
0.0490745324325238,0
0.042380297493579855,0
0.06620979504530378,0
0.04871115942389481,0
0.0490745324325238,0
0.055416322835946996,0
0.06725256135412849,0
0.0356954483283507,0
0.04882053750944404,0
0.043699537759583906,0
0.06719548157909383,0
0.0379880410107899,0
0.04984138682981576,0
0.05779700389429393,0
0.06078966684600867,0
0.04903528953116537,0
0.036303712428739365,0
0.0006763968128230546,0
0.025760061834978754,0
0.026378836902443303,0
0.03348002337302186,0
0.05232170428437183,0
0.0654847887423981,0
0.05029326477551882,0
0.048374414283455514,0
0.059286586414226905,0
0.06498130186688689,0
0.052107230064151355,0
0.0490745324325238,0
0.05990531140576755,0
0.06610165693527348,0
0.05053448615121586,0
0.031437478573861144,0
0.034903546662536644,0
0.062444363709254935,0
0.04871115942389481,0
0.05002084624891856,0
0.05627430719005294,0
0.06248211480747118,0
0.050674296500108684,0
0.03553347559046549,0
0.055199505253312686,0
0.06581366935522948,0
0.049520739550993675,0
0.05172038050017891,0
0.05978065163681334,0
0.042499908132208275,0
0.04352419408635022,0
0.04806628300640109,0
0.043699537759583906,0
0.06218348052970901,0
0.050674296500108684,0
0.045539599720749,0
0.05483441622791174,0
0.0665839621041519,0
0.049520739550993675,0
0.04874829710904177,0
0.003263279270213304,0
0.03872630065948812,0
0.051811489830341895,0
0.048374414283455514,0
0.05424661426099947,0
0.0675205991753095,0
-0.030914749562115262,1
-0.03752814177573627,1
0.058887392128954774,0
0.06482678408498632,0
-0.0018556462982694533,1
0.031011023184888464,0
0.05629626630610102,0
0.06549298844458201,0
0.0532406169211283,0
0.05002084624891856,0
0.05602080453593683,0
0.0675205991753095,0
-0.031525047184061405,1
-0.020903801945980738,1
0.00438490077438175,0
0.039836937833337305,0
0.050674296500108684,0
0.016754319701668408,0
0.040740494770550584,0
0.06282131065942209,0
0.04432568312788815,0
0.051115622837270336,0
0.04429919834698309,0
0.06416867886617278,0
0.04912706754345797,0
-0.0011072047982944033,1
0.035304757313823654,0
0.06113151986054732,0
0.04942447085083457,0
0.04984138682981576,0
0.004800159512774904,0
0.03957977807319396,0
-0.025029192531020428,1
0.022530029357514747,0
0.05164839441628877,0
0.06480238326173487,0
-0.04089421953937544,1
0.05172038050017891,0
0.05627430719005294,0
0.06665085634802209,0
0.05305354637880472,0
0.04953904833820777,0
0.05813444613782748,0
0.050738060092229975,0
0.05029326477551882,0
0.024810520256287716,0
0.05627430719005294,0
0.06361552979997048,0
0.043783992697317586,0
0.034822013197727875,0
0.05490098815888478,0
0.06480238326173487,0
0.051256154460193215,0
0.0452862996091436,0
0.05522901826656884,0
0.0637502182171068,0
0.041838256560627896,0
0.03348002337302186,0
0.059286586414226905,0
0.06665085634802209,0
0.03954064354637732,0
0.05172038050017891,0
0.05695313204394298,0
0.06361552979997048,0
0.049520739550993675,0
0.05095149699676815,0
0.05728361737677429,0
0.06643433127154225,0
0.04928605398538649,0
0.048374414283455514,0
0.006765471176426674,0
0.038210303188438655,0
0.046265619719241924,0
0.046928429270873595,0
0.058069497508249024,0
0.06361512434811845,0
-0.025652248399332056,1
-0.0220019398522191,1
0.004793338140392345,0
0.03835213715150476,0
0.04579025435085454,0
0.012411160337311933,0
0.030177824130088626,0
0.06149889484780352,0
0.04871115942389481,0
0.0490745324325238,0
0.05332073044204899,0
0.06665085634802209,0
0.05073707002355854,0
0.031437478573861144,0
0.05690498039783659,0
0.06665085634802209,0
0.04871115942389481,0
0.0493695390355936,0
0.05701292949936215,0
0.06361512434811845,0
0.04942447085083457,0
-0.024788534134766338,1
0.03999327586280277,0
0.06704954626166326,0
0.0530203905189921,0
0.04768448601035202,0
0.04930520216038836,0
0.06326824602283793,0
0.04928605398538649,0
0.04519326185247041,0
0.0153412122465314,0
0.05738030726792315,0
0.05013324104428868,0
0.036303712428739365,0
0.05676739471233322,0
0.06665085634802209,0
-0.025350968470007396,1
-0.0232244427122143,1
0.006485928143269704,0
0.03846838920316692,0
0.04853231732469643,0
0.028507551911712115,0
0.05602080453593683,0
0.06678908499374603,0
-0.025350968470007396,1
-0.01923490694117297,1
0.007044825138561639,0
0.0386101272357709,0
0.05160175743765866,0
0.0013945501214774336,0
0.05288309068910829,0
0.06704954626166326,0
0.04972695565939583,0
0.045539599720749,0
0.059286586414226905,0
0.06678908499374603,0
0.04535171664163734,0
0.05172038050017891,0
0.05629626630610102,0
0.06361552979997048,0
0.04979456985081748,0
0.03348002337302186,0
0.05415501543114448,0
0.06665085634802209,0
0.050674296500108684,0
0.03933349581528672,0
0.058139462061229,0
0.06643433127154225,0
0.0532406169211283,0
0.0452862996091436,0
0.05602080453593683,0
0.06346023842432963,0
0.04579025435085454,0
0.04984138682981576,0
0.05845178888797237,0
0.06665085634802209,0
0.05227517537861509,0
0.03348002337302186,0
0.05522901826656884,0
0.06552048578824504,0
0.04579025435085454,0
0.051303681898387965,0
0.058887392128954774,0
0.06348638817936386,0
0.04013906529549516,0
0.04882053750944404,0
0.055416322835946996,0
0.061450691426847115,0
0.048199115871327025,0
0.031011023184888464,0
0.03582468383108789,0
0.062006983564667495,0
0.05305354637880472,0
0.04953904833820777,0
0.05602080453593683,0
0.0615251885377292,0
0.0530203905189921,0
